1668,8060,2092,646,111,413,-7554,876,2320,378,1734,697,3
1592,8006,2178,589,-13,493,-7546,566,2904,979,2132,624,3
1990,6970,614,1014,-190,765,-7676,1000,2400,1762,2756,503,3
1930,6484,314,1587,77,840,-8214,1448,1102,1782,2780,336,3
590,7166,1052,2044,468,744,-7968,1674,896,1635,2594,302,3
-1116,8656,2132,2047,467,427,-8006,1310,754,1446,2449,411,3
-1278,9720,2876,1694,356,-5,-8196,758,1380,952,2462,836,3
-2,9876,3044,1285,350,-276,-8090,1338,1050,315,2499,1335,3
874,9660,2142,829,116,-198,-7952,1604,906,145,2676,1543,3
1340,8924,852,440,-161,88,-7802,1818,864,340,2818,1446,3
1104,7902,-6,378,-104,323,-7664,2192,192,690,2942,1139,3
454,7150,54,453,58,316,-7660,2036,212,1068,3107,890,3
98,7106,538,399,-98,125,-8048,1748,808,1462,3408,921,3
590,7140,108,104,-477,-228,-7810,2356,-1254,1686,3449,1129,3
564,7136,-230,193,-511,-251,-7786,2044,-1202,1495,3179,1031,3
624,7562,-374,333,-417,-253,-8192,2452,-952,1083,2942,1169,3
952,7662,-326,431,-387,-283,-8520,2564,-600,627,2615,1177,3
1846,8118,320,440,-326,-314,-8544,2988,-948,362,2353,1095,3
2824,8436,-228,-172,-79,-245,-8148,2612,-1630,263,2142,886,3
2998,8240,-1098,-196,114,-210,-7824,2546,-1568,-181,1665,820,3
2612,8026,-1302,83,320,-175,-7612,2254,-1374,-465,1151,576,3
1714,8118,-1050,403,570,-166,-7814,2032,-144,-323,831,184,3
668,8278,-554,536,731,-236,-8514,1604,1778,-315,584,-213,3
2,8926,-146,30,645,-376,-6978,-878,4106,-1752,-462,-1278,3
436,8724,-344,-390,450,-315,-6108,-308,3904,-2371,-986,-1599,3
1072,8326,-752,-622,340,-224,-5822,1546,3006,-3348,-1375,-1314,3
1368,7880,-998,-661,316,-149,-6742,1888,2976,-4239,-1570,-709,3
1228,7516,-1056,-575,353,-119,-6584,2064,2330,-4938,-1567,-723,3
960,7184,-842,-399,364,-148,-6558,1108,1816,-5436,-1556,-791,3
498,7170,-646,-269,332,-182,-6722,860,1100,-5549,-1500,-944,3
204,7382,-436,-231,238,-220,-7136,838,1240,-5535,-1473,-1187,3
38,7526,-304,-273,155,-239,-7838,1296,1292,-5206,-1530,-1423,3
54,7670,-262,-350,92,-262,-8282,682,1122,-4289,-1576,-1799,3
210,7676,-226,-411,-30,-289,-8418,816,796,-3270,-1577,-2215,3
622,7702,-146,-387,-117,-289,-8754,628,1030,-2405,-1562,-2709,3
