1254,7520,1002,33,-1047,728,-1740,-10426,4958,-4310,1145,28,10
1360,7778,992,10,-1186,611,-1060,-9484,4382,-2677,569,-246,10
2662,7054,430,-43,-962,506,-852,-8052,5436,-2102,748,-179,10
2686,6884,246,115,-222,415,-180,-9382,6292,-1679,631,43,10
2278,7786,1356,287,185,399,90,-9592,4040,-1422,492,145,10
2422,8080,2180,182,108,515,290,-10824,2272,-1645,555,67,10
1844,8492,1578,19,19,704,-632,-11328,1196,-1228,509,-323,10
1558,7972,1082,16,-58,796,-1048,-10264,610,-982,505,-731,10
1282,7740,882,50,-3,699,-1488,-8036,752,-1290,714,-1052,10
1284,7538,872,75,176,524,-2590,-6764,1634,-907,697,-1190,10
834,7510,758,60,240,322,-2338,-4258,3020,671,151,-959,10
886,7444,624,99,234,183,-666,-164,2172,991,49,-163,10
870,7760,912,86,202,23,-514,-3312,2840,-504,422,563,10
858,7642,856,-24,186,-170,-1480,-7326,4300,-342,252,578,10
1136,7154,708,-71,139,-335,-2552,-8188,1880,-399,5,334,10
1812,7066,878,-11,139,-385,-2178,-11930,630,-383,-327,-187,10
2226,7596,1156,-41,222,-279,-1964,-11746,884,1105,-764,-840,10
2556,7850,1228,-81,330,-153,-954,-11418,1616,2634,-1108,-1085,10
2048,8036,1180,-114,406,-124,606,-7586,3590,3096,-1201,-1161,10
1710,8150,1006,-88,420,-202,182,-6556,3474,2103,-1074,-984,10
1724,8282,1250,-180,588,-232,-2168,-10666,4960,2490,-1301,-1189,10
992,8076,998,-268,587,-232,-1092,-10230,5638,3835,-1967,-1355,10
768,7946,768,-194,270,-210,-1000,-5282,10098,3818,-2744,-1173,10
836,8012,904,-113,-41,-167,-1732,2154,6854,1325,-2215,-281,10
420,8004,1146,-41,-322,-144,-3364,-1102,8190,-2387,-1943,553,10
378,8376,1478,-63,-508,-192,-4418,-3054,2396,-3357,-2353,693,10
232,8664,1438,-402,-455,-369,-4480,-8110,-3528,-2747,-2440,239,10
478,7782,1298,-618,-591,-420,-1494,-7936,1036,191,-3208,-44,10
1356,7056,860,-464,-587,-343,1194,-910,24498,-45,-5498,537,10
1848,6622,502,68,-331,-234,-18794,-6846,9862,-750,-6619,-229,10
-1260,8818,484,401,-598,-344,-3990,-1960,6530,5686,-10254,909,10
1584,8866,2146,410,-637,-353,-3094,3824,-794,4771,-10551,2242,10
230,8826,2824,-60,-861,-527,-2652,1034,-2182,4084,-10558,3889,10
1178,8836,2158,-828,-1067,-612,-1912,972,-1064,4802,-11081,5865,10
2236,7608,862,-1173,-898,-501,-2770,2060,-2150,3078,-10461,7607,10
1884,6474,-64,-1021,-745,-187,-3708,82,-5252,2737,-9606,9151,10
2080,6166,334,-406,-387,-135,-4524,-1838,-5570,3370,-8402,10568,10
2072,7078,664,53,160,-342,-5708,-1790,-5206,2753,-6591,12356,10
2106,7884,1108,120,538,-581,-8158,-5312,-1364,535,-4454,13584,10
2220,7260,734,81,634,-474,-12838,-15238,4406,-431,-3871,13346,10
1718,6908,866,272,448,-277,-13216,-20120,6720,2989,-4666,12630,10
1344,6466,822,631,356,-49,-9146,-17564,3928,7119,-4958,12009,10
1584,7350,1280,871,354,39,-6280,-10474,148,8759,-3407,11514,10
1970,8650,1342,704,577,172,-5692,-8262,64,7298,-834,11416,10
1874,8906,298,683,910,349,-9042,-11654,6680,1511,1807,9423,10
1512,8104,-388,1045,1209,495,-11618,-9430,9068,-3700,3605,8002,10
336,7068,32,1465,1006,502,-12432,-7684,9910,-8586,3820,7131,10
-28,7020,894,1582,666,331,-11068,-9974,9258,-10598,3081,6340,10
-236,7630,1384,1362,360,155,-9556,-12170,8424,-10294,1598,5630,10
924,7956,1346,1172,134,90,-9046,-11802,7772,-8763,-284,4827,10
1800,8878,1462,943,185,109,-8956,-14106,6464,-5932,-2402,3824,10
3446,9014,324,550,858,195,-7810,-12950,6706,502,-6201,1685,10
3700,8614,-574,630,1390,178,-5940,-8144,8144,-611,-6710,1400,10
3292,8260,-548,843,1847,80,-4990,-8196,9670,-3780,-6842,1171,10
3160,8274,-26,1032,2149,-78,-5370,-12052,9720,-4252,-7708,310,10
3100,8478,498,801,2409,-155,-6154,-13194,7922,-2101,-8958,-640,10
2568,8524,628,390,2612,-124,-4914,-9226,6380,-996,-9547,-1259,10
2104,8338,472,-29,2585,-91,-3568,-8030,7296,-1456,-9570,-1666,10
1732,8130,-466,-269,2631,-24,-4046,-11290,9154,-740,-10189,-2700,10
1162,7372,-1052,-267,2489,97,-4724,-13214,9142,1356,-10993,-3676,10
488,7668,126,-104,2318,65,-2650,-8404,4534,1537,-10699,-5258,10
760,8378,780,-358,2199,-112,-1412,-7926,5064,933,-10135,-5809,10
1312,8296,946,-650,2106,-147,-1054,-8670,4628,809,-9870,-6564,10
1738,8086,792,-912,2031,-40,-20,-7492,3276,1145,-9688,-6921,10
2116,8014,494,-1172,2011,139,896,-5856,1250,1220,-9328,-7107,10
2594,8372,490,-1206,2115,428,664,-4672,-698,628,-8054,-7238,10
2742,8684,628,-1213,2383,490,462,-4490,-796,282,-7225,-7244,10
2302,8334,448,-1190,2523,564,568,-3412,-1590,95,-6257,-7067,10
1770,7812,266,-1065,2533,654,930,-2764,-2836,-674,-4737,-6949,10
1248,7542,474,-850,2533,712,548,-2676,-3708,-1343,-2401,-6868,10
452,7898,358,-604,2599,663,-794,-2418,-3276,-1337,-117,-6680,10
-516,8634,284,-419,2518,455,-1902,-900,-1662,-584,1755,-6342,10
-1036,8616,326,-217,2278,284,-2506,1140,-276,510,3101,-5731,10
-398,7992,494,-172,2054,179,-2902,2530,48,1817,4052,-4919,10
744,7204,336,-206,2123,187,-3070,3812,218,3345,4607,-3984,10
1490,6740,120,-321,2220,283,-2486,6012,2204,5782,4602,-2870,10
2346,6404,246,-329,2324,369,-1134,8730,3602,8319,4259,-1371,10
3086,6232,994,-75,2633,345,84,11378,4132,10432,3806,678,10
3520,6670,1008,30,3039,337,1280,13172,3746,10277,4177,3153,10
3306,6638,464,-17,3319,390,618,12122,3292,7223,5899,5628,10
4666,5724,42,284,3930,320,-618,12746,6144,2623,7794,7794,10
1040,9208,-370,392,4364,67,-3122,5740,18454,-5720,8477,12554,10
384,9324,-1248,531,4919,-124,-3660,2910,20222,-7900,6587,14093,10
-790,9206,-1386,785,5123,-273,-4024,14,16446,-9284,3971,15378,10
-1180,8648,-732,823,4722,-274,-5400,-5434,14490,-8002,1206,15097,10
-902,8128,-244,774,4467,-280,-5500,-8778,17130,-6599,-1304,14021,10
-616,7712,172,706,4353,-255,-4616,-12094,18230,-5478,-3779,12425,10
-608,7752,234,603,4172,-145,-3044,-14530,15246,-2914,-6065,10601,10
-318,7934,-166,419,4104,-166,-1348,-14100,12956,-416,-7779,8878,10
294,8070,-302,286,4177,-250,-730,-14790,10970,1316,-8964,7326,10
680,8412,-164,176,4507,-349,-370,-15952,8894,1861,-9671,5841,10
1088,8838,14,-22,4814,-421,-84,-16300,7032,1530,-10034,4498,10
1394,8920,-14,-266,4936,-303,-272,-17088,4486,1668,-10583,3132,10
1374,8720,-248,-467,4974,-28,-682,-13986,4076,853,-10539,1736,10
910,8356,-412,-504,5066,267,-1224,-14126,2526,-863,-10329,756,10
190,8136,-360,-547,5099,470,-1810,-13792,350,-1657,-10127,-452,10
-508,8080,-586,-669,4987,552,-1704,-12182,-1424,-2125,-9637,-1556,10
-1174,7688,-880,-682,4917,527,-1308,-10712,-2408,-2451,-8865,-2436,10
-1326,7090,-890,-630,4882,527,-744,-10192,-2758,-2181,-8066,-3212,10
-1266,6548,-806,-538,4849,535,-308,-8858,-2704,-1553,-7222,-3956,10
-1258,6090,-842,-296,4836,549,238,-7648,-2934,-1044,-6265,-4399,10
-1432,6046,-600,126,4979,519,782,-6266,-3604,-565,-5141,-4609,10
-1418,6976,-168,398,5096,432,1320,-5160,-3872,15,-3849,-4693,10
-1298,7438,-8,378,5098,324,1646,-3990,-3760,768,-2491,-4617,10
-992,8026,236,341,5139,303,1884,-3042,-3482,1454,-1051,-4401,10
-662,7730,578,281,5117,356,1742,-2370,-2856,2102,300,-4177,10
-658,7798,6,263,5402,381,1640,-1606,-2422,2732,1557,-3886,10
-798,7440,-596,338,5544,415,1706,-894,-2262,3364,2719,-3471,10
-752,7964,-546,525,5556,472,1810,-126,-2226,3977,3802,-2929,10
-572,8504,-356,804,5526,508,1882,614,-1886,4807,4836,-2203,10
-56,9142,492,1044,5573,538,1874,1302,-746,5991,5603,-1352,10
382,9558,902,907,5602,546,1550,2276,1422,7499,6040,-535,10
1064,9200,804,645,5424,604,1360,3386,2174,8564,6282,433,10
2050,8816,610,404,5140,731,2144,4466,3204,9895,6490,1489,10
3166,8658,178,261,5149,871,2192,6480,5482,11174,6472,2677,10
3560,8568,-432,163,5490,953,2792,9416,7066,10653,6694,3908,10
3166,7900,-1362,131,5743,995,2846,9104,7416,8835,7414,5219,10
1900,6478,-1234,406,5769,1016,3100,8652,8046,6272,8353,6430,10
2846,6140,-1884,913,5927,1074,2792,9450,11236,2538,9275,8336,10
1874,6822,-1690,1304,6056,1006,2320,8822,15568,-1309,9275,9862,10
564,8474,-1142,1291,6071,860,1810,5978,18716,-3897,8196,11025,10
-756,9174,-1140,912,5521,644,1342,3382,19570,-5510,6173,11846,10
-968,9118,-738,474,4869,416,168,-70,20058,-6272,3419,12167,10
-548,9240,-124,116,4476,172,-166,-3558,19216,-6276,614,11935,10
-8,9626,168,-254,4218,-77,-378,-7362,18250,-5232,-2097,10994,10
538,9900,558,-806,3960,-274,-286,-9900,16748,-4209,-4261,9633,10
1248,9366,558,-1298,3643,-325,-242,-11060,14274,-3187,-6134,8184,10
1814,8852,192,-1673,3448,-286,70,-11170,12150,-2564,-7527,6850,10
1968,8290,-858,-1976,3388,-235,112,-11530,9280,-2312,-8521,5488,10
1586,7666,-1536,-1872,3312,-222,442,-11704,6518,-2585,-8929,4173,10
1792,7554,-1406,-1484,3332,-228,688,-13118,4604,-2513,-9061,2799,10
1696,8062,-852,-1211,3660,-213,654,-13142,3600,-2363,-9064,1433,10
1654,8216,-416,-1215,3776,-167,242,-12444,2626,-2449,-8901,329,10
1984,8370,28,-1318,3829,-78,-4,-11684,1492,-2511,-8753,-718,10
2690,8214,156,-1513,3822,41,98,-11516,-256,-2083,-8451,-1662,10
3418,7728,-20,-1721,3878,242,602,-11666,-2208,-1526,-7923,-2628,10
3566,7164,-362,-1787,3960,542,1096,-11260,-3386,-1173,-7078,-3578,10
3258,6946,-462,-1680,3953,888,1328,-10282,-4032,-924,-6018,-4340,10
2440,7584,22,-1488,3976,1213,1448,-9364,-4348,-755,-4803,-4907,10
1404,8828,-18,-1512,4114,1395,1952,-8436,-4110,-657,-3548,-5252,10
70,9658,-382,-1469,4112,1464,1916,-7544,-3704,-515,-2262,-5424,10
-1174,9552,-30,-1079,4181,1504,1464,-6494,-3026,-174,-1067,-5572,10
-2786,8158,716,-817,4196,1339,970,-4870,-2706,116,58,-5755,10
-3280,7140,1152,-797,3963,1006,500,-3464,-2378,474,1065,-5946,10
-2902,6402,1254,-855,3716,684,240,-1952,-1866,1104,1906,-6041,10
-2098,6028,1196,-867,3587,514,210,-408,-1780,1933,2607,-5913,10
-1250,6088,1456,-760,3433,537,112,512,-1698,2916,3137,-5602,10
-470,6554,1844,-616,3528,580,250,1320,-1020,4241,3463,-5115,10
14,7004,1796,-544,3727,605,248,2304,218,5731,3486,-4480,10
286,7268,1318,-456,3767,680,534,3604,380,6570,3370,-3696,10
542,7502,618,-164,3832,746,1522,5324,1330,7542,3149,-2588,10
714,7880,-98,321,4054,777,2136,6400,3492,9911,2349,-1040,10
534,7950,-164,961,4438,802,2942,7304,3360,11715,1646,546,10
