-82,7832,-546,-296,-1107,-51,286,-7896,15050,-6639,99,7935,9
1246,7510,-330,37,-1074,-111,1018,-9328,16244,-4273,-1179,6604,9
1556,8006,696,296,-664,-93,1472,-9422,16264,-1865,-2428,5365,9
1130,8120,468,224,-580,-66,1856,-8882,15042,-520,-3476,4271,9
1596,8344,886,166,-174,-82,1962,-8910,13128,-23,-4266,3392,9
932,8544,1182,-7,75,-123,1576,-9370,12268,332,-5039,2567,9
964,8822,1328,-249,149,-154,808,-9974,12232,1238,-5846,1891,9
1110,8806,998,-488,240,-128,306,-9924,12566,2174,-6631,1294,9
724,8328,524,-642,439,-39,452,-8474,10408,1583,-7791,362,9
690,8156,654,-622,415,-2,800,-8384,8804,496,-7956,-137,9
636,8086,800,-657,465,15,972,-8064,7986,-633,-7877,-698,9
284,8174,908,-751,453,38,1072,-7926,7686,-1597,-7701,-1289,9
260,8132,750,-867,364,42,940,-7774,7790,-2083,-7617,-1831,9
332,7946,676,-842,359,46,970,-7406,7176,-2307,-7486,-2305,9
76,7948,784,-767,421,33,1498,-6620,6376,-2231,-7287,-2723,9
-16,8014,852,-778,401,-2,2092,-6514,5696,-2255,-6999,-3058,9
-34,7918,824,-812,296,13,2376,-6850,5026,-2325,-6681,-3481,9
-18,7682,744,-782,205,45,2294,-6704,4444,-2382,-6303,-3957,9
78,7594,804,-685,110,88,2156,-6364,3862,-1997,-5966,-4271,9
102,7728,1086,-583,121,87,2612,-5482,3340,-1635,-5626,-4466,9
182,7826,1300,-586,125,72,3052,-5032,2846,-1618,-5348,-4626,9
430,7792,1302,-577,91,85,3000,-4252,2628,-1698,-5123,-4692,9
496,7704,1308,-546,27,127,2610,-3786,2150,-1949,-4847,-4734,9
684,7580,1378,-499,-9,190,2612,-3686,1634,-2397,-4445,-4787,9
710,7778,1654,-486,40,258,3130,-3468,968,-2952,-3951,-4886,9
442,7798,1222,-603,69,293,3236,-3138,748,-3586,-3435,-5056,9
120,7164,874,-511,-75,321,2994,-2280,678,-3886,-2953,-5209,9
336,7510,1688,-288,-6,335,2782,-1448,320,-3694,-2553,-5242,9
48,7658,1286,-302,56,291,2990,-762,-30,-3491,-2134,-5244,9
336,7636,1384,-213,98,249,3244,-522,-160,-3666,-1715,-5313,9
-56,7756,1638,-225,-13,196,2794,54,-320,-4376,-707,-5477,9
244,7736,1432,-276,-124,183,2534,590,322,-4231,-275,-5511,9
494,7586,1208,-254,-58,184,2202,1182,952,-3796,-10,-5472,9
474,7542,1210,-124,39,179,1962,1740,1002,-3382,165,-5352,9
354,7534,1320,-50,10,155,2012,1986,490,-3263,433,-5198,9
490,7412,1424,-31,-62,144,2318,2286,6,-3380,845,-5082,9
630,7324,1508,7,-25,136,2228,2754,1002,-3196,1198,-4944,9
594,7384,1308,51,139,88,2046,3316,1888,-2917,1377,-4744,9
342,7336,1160,187,190,9,1952,3802,2202,-2631,1446,-4395,9
