-12,7660,1294,125,-18,184,-7492,-4992,2424,535,-427,314,9
180,7738,1150,50,-55,233,-7508,-5916,2688,567,-549,-256,9
-932,8434,1248,-95,-125,220,-7220,-5918,2656,463,-695,-765,9
-802,8324,914,-152,-333,180,-6312,-6404,2356,253,-743,-1137,9
-874,8426,1064,-89,-413,78,-5440,-7098,2092,296,-650,-1629,9
-98,8416,1334,-17,-384,-11,-4790,-7474,2096,415,-555,-2167,9
134,8486,1540,-56,-361,-57,-4128,-7728,1986,503,-460,-2694,9
320,8370,1696,-233,-424,-91,-3566,-7730,2382,609,-370,-3173,9
448,8274,1426,-375,-435,-126,-3186,-7688,2604,739,-354,-3726,9
768,7700,1190,-404,-405,-155,-3048,-8346,2710,886,-270,-4320,9
1014,7362,1030,-434,-458,-68,-3188,-8754,2760,1272,-246,-5091,9
1126,7166,1104,-348,-459,56,-3524,-8972,3570,1411,-219,-5742,9
942,7608,1158,-335,-350,115,-3802,-9334,5210,1577,-471,-6348,9
672,7924,1332,-359,-267,120,-4272,-9868,6150,1586,-997,-6923,9
464,8272,1544,-383,-251,123,-4924,-10478,5972,1587,-1410,-7483,9
382,8460,1556,-384,-361,147,-5098,-10938,6538,1636,-1586,-8131,9
662,8698,1730,-525,-443,156,-5142,-11886,8050,2038,-1750,-8888,9
900,8508,1794,-777,-441,156,-5150,-11640,9106,2817,-2009,-9644,9
1160,7902,1588,-911,-383,172,-5344,-11560,9964,3523,-2235,-10199,9
1340,7642,1588,-841,-308,194,-5952,-11030,10140,4088,-2615,-10673,9
1776,7976,1790,-768,-136,222,-5542,-11438,11282,4794,-3053,-10933,9
1692,8082,2190,-768,54,238,-6378,-10902,11486,5800,-3659,-11005,9
2156,8562,2000,-881,76,261,-5910,-9972,10812,6176,-4343,-10896,9
1204,7338,2174,-809,4,271,-5746,-9298,10462,6487,-4911,-10524,9
1150,7404,2464,-774,216,260,-4820,-7618,9976,6308,-5453,-10392,9
34,7490,3028,-750,185,212,-5112,-8626,10364,6612,-5872,-9383,9
648,7358,2938,-812,-42,227,-4952,-7532,8454,6994,-6067,-8735,9
358,7584,3068,-792,-164,207,-4742,-3306,9452,6857,-6494,-7885,9
1002,7214,2474,-638,364,211,-5054,-2676,10690,5368,-6740,-6585,9
-652,7042,3432,-442,284,176,-3244,-2966,9002,5743,-6901,-5673,9
268,7932,3450,-547,-315,283,-2852,-3738,8132,6360,-6749,-5038,9
612,7746,2988,-604,-389,254,-1480,-1554,5962,6871,-6425,-4517,9
608,7560,2946,-581,-241,220,-1288,-132,6186,7193,-5976,-3749,9
630,7272,2868,-528,-238,193,-704,2140,5698,7346,-5520,-2845,9
922,7162,2340,-390,-100,86,-162,2862,5250,7242,-5088,-1778,9
762,7188,2644,-284,-9,23,-80,2762,4408,7175,-4585,-755,9
988,7500,2632,-273,-31,-27,-60,2652,4042,7063,-4052,198,9
976,7316,2812,-277,-43,9,34,2546,3362,6615,-3551,1074,9
690,7430,2800,-300,-58,29,120,2582,2602,5882,-3050,1843,9
780,7430,2752,-312,-13,4,308,2344,1798,4814,-2631,2536,9
624,7478,2752,-371,-104,-55,480,1792,1200,3756,-2137,3047,9
666,7442,2662,-521,-275,-116,560,1164,912,3196,-1697,3367,9
1426,7088,2402,-493,-306,-104,358,836,712,3315,-1304,3578,9
1450,6692,2024,-374,-174,-33,1144,-52,688,4488,-771,3868,9
1290,6796,2222,-259,-25,14,1780,1006,70,4807,-476,3915,9
866,6784,2376,-214,55,2,2346,950,-68,4185,-46,4181,9
732,6986,2542,-181,13,-82,2544,420,-72,3564,346,4357,9
920,7414,2450,-227,12,-99,2418,106,330,3151,732,4378,9
884,7428,2210,-235,78,-63,1916,-418,814,2976,993,4428,9
452,7164,2268,-144,-37,-24,3224,-782,706,2788,1308,4512,9
344,6918,2470,-30,-190,-20,3956,-1538,880,2532,1578,4598,9
774,7210,2624,39,-206,-37,3376,-2250,1282,2290,1847,4695,9
1158,7604,2686,64,-83,-38,2396,-2646,1970,2177,2014,4765,9
944,7878,2600,-25,77,-17,3156,-3066,1628,2032,2234,4727,9
510,7176,2494,0,-10,-14,4686,-3398,1396,1940,2626,4575,9
468,6856,2276,126,-16,-45,4054,-3902,1558,1726,3185,4547,9
696,7622,2692,271,-40,-96,2990,-6030,1984,871,4332,4352,9
1076,7742,2700,149,12,-43,5036,-6414,928,495,5357,3815,9
690,7654,2440,66,96,1,5648,-6770,986,-111,6687,3182,9
90,7660,2012,42,64,-18,3872,-6986,1900,-522,7862,2719,9
4,7668,1948,112,-37,-112,2842,-6986,3286,-230,8691,2578,9
758,7778,2420,118,-153,-177,2636,-7064,4484,249,9115,2516,9
1496,7740,2078,-46,12,-137,2964,-7668,4588,345,9392,2146,9
778,7868,1696,-62,187,-51,2682,-7958,4966,-454,9770,1635,9
2,7962,1488,9,19,-68,2924,-8410,6230,-1558,9806,921,9
-68,7974,1938,46,-200,-80,3032,-8980,7428,-2817,9415,165,9
616,8010,1980,-139,-373,-103,2810,-9242,7404,-4124,8944,-350,9
1280,7984,1660,-286,-360,-14,2630,-8994,8244,-5260,8429,-774,9
1214,7786,1428,-189,-191,123,4030,-8424,9846,-5451,7586,-1243,9
388,7502,1514,-60,-68,196,5214,-9100,10932,-4821,6756,-1614,9
-200,7448,1532,-134,-292,192,5440,-9510,11126,-3972,6046,-2298,9
100,7660,1758,-122,-492,164,5250,-9388,11690,-4125,5585,-3277,9
418,8130,1888,-269,-379,117,4340,-10126,14076,-4471,5105,-4572,9
532,8346,1802,-462,-254,119,3752,-9710,15174,-3633,4265,-5602,9
128,7902,1478,-420,-258,113,3690,-9484,15216,-2385,3468,-6472,9
78,7664,1416,-209,-417,78,2812,-9712,14886,-1446,2756,-7265,9
258,8054,1990,-181,-545,67,1694,-10342,15162,-753,2226,-8223,9
68,8684,2224,-376,-688,125,652,-10082,15864,90,1562,-9016,9
976,8012,1852,-569,-682,201,174,-9128,14822,1335,144,-9844,9
1308,7836,2198,-480,-687,207,-692,-8724,14370,2147,-452,-10136,9
1548,7940,2510,-452,-585,252,-586,-8404,13962,3616,-1067,-10135,9
1744,7926,3130,-468,-319,243,-786,-7368,14098,4191,-1750,-9863,9
2438,7910,1940,-562,-113,231,-362,-5960,13168,4600,-2450,-9440,9
638,7026,2592,-597,-427,252,-576,-5786,12178,5141,-2959,-8879,9
1078,6928,2384,-393,-193,178,-714,-4870,11206,5933,-3450,-8202,9
2200,7288,2180,-256,18,179,-902,-3642,10274,6585,-3763,-7272,9
856,7288,3052,-265,3,160,-1616,-2480,10168,7135,-3972,-6677,9
1100,7196,2702,-108,289,181,-1160,-1282,10392,6582,-4097,-5802,9
-214,6988,3168,-46,-6,137,-1812,-1086,9632,7164,-4311,-4876,9
148,7486,3392,-45,-264,141,-2032,428,8470,7188,-4548,-3830,9
536,7548,3204,-63,-200,79,-1998,986,7282,7048,-4541,-2832,9
794,7636,3198,-120,-251,101,-1582,2360,6376,6580,-4330,-1875,9
906,7404,3060,-153,-265,160,-1008,3534,5518,5983,-3950,-921,9
1364,6960,2996,-80,-107,150,-560,3488,5160,5967,-3488,-93,9
1552,7438,2830,-34,157,94,-140,3524,4550,6621,-2951,758,9
294,7264,2614,39,420,-26,156,4060,2188,6732,-2116,2679,9
998,7388,2078,140,454,-47,468,3934,1818,6159,-1547,3461,9
752,7272,1850,240,478,-51,472,3444,1668,5576,-1000,4099,9
380,7408,2306,367,410,-35,666,2696,1138,5163,-502,4514,9
242,7388,2416,475,274,-25,854,2372,540,4754,69,4940,9
580,7848,2410,380,213,-52,974,1866,-76,4535,560,5412,9
900,7758,2470,236,177,-32,1062,1846,98,3745,1013,5741,9
1062,7628,2258,186,182,-13,1044,1334,152,3075,1381,5990,9
860,7372,2138,173,231,-7,1076,542,188,3088,1747,6160,9
856,7206,1934,212,234,42,1518,362,168,3221,2173,6282,9
338,6982,1948,291,164,96,1846,-28,254,3099,2596,6435,9
508,7102,1832,351,75,66,1380,-666,724,2825,2930,6625,9
554,7522,2038,363,63,56,1190,-1026,1256,2453,3181,6744,9
576,7680,1876,350,48,87,1348,-1974,1598,2044,3466,6756,9
146,7428,1956,327,-74,90,2130,-3086,2114,1816,3788,6687,9
428,7250,2038,342,-153,49,1796,-3938,2276,1603,4110,6599,9
