1864,15220,4580,-2656,6052,3324,2
1292,15996,4932,-3476,4652,3104,2
1592,15560,4476,-4376,5024,3296,2
2328,14440,3416,-3648,6544,3736,2
2572,14972,3460,-3312,6628,4092,2
2224,15968,4256,-3632,5384,4560,2
1756,16100,4200,-3804,2892,4908,2
2116,15500,3476,-3904,2368,4888,2
2104,15476,3944,-3336,4300,4756,2
2000,15728,4676,-3396,6448,4592,2
1344,15544,4520,-3600,6220,3784,2
1100,15112,4080,-3308,4528,2848,2
1028,15188,4068,-3188,2912,1188,2
904,15432,4244,-3368,5504,136,2
1020,15420,4592,-3536,10384,-536,2
756,15216,4596,-3440,10744,-1632,2
856,14996,4356,-2708,7424,-3512,2
1196,14964,4592,-1408,4128,-5908,2
1472,15608,4784,-2580,6800,-7480,2
1220,15768,4780,-4260,14860,-7688,2
492,14756,4108,-3468,16088,-8000,2
32,14284,3772,-1952,11256,-9052,2
-84,14908,4204,92,6676,-11008,2
-284,15688,5412,-36,9700,-12004,2
-184,15688,5088,-1012,14624,-12484,2
-224,14864,4336,-564,13604,-13724,2
144,14756,4032,684,9456,-14904,2
576,15068,4000,640,9184,-16240,2
596,15328,4620,-908,16496,-17020,2
272,14832,4448,-436,18452,-16816,2
-172,14988,4412,160,16100,-17396,2
-792,15404,4464,1720,14132,-18032,2
-1076,15396,4628,396,18612,-18280,2
-460,15264,4284,-1620,25416,-17960,2
212,14976,3572,-1700,27164,-18676,2
220,14888,3704,-268,25276,-18944,2
-308,15476,4588,-212,26476,-18780,2
-648,16420,4984,-728,30012,-17044,2
-12,16556,4284,-848,32132,-15884,2
752,16212,3652,-468,31764,-16092,2
500,15840,3752,552,29212,-15476,2
488,15956,4280,1564,27028,-12936,2
412,15844,4676,2096,26080,-11836,2
120,15560,4584,2476,25212,-10964,2
-224,15312,4296,2916,23712,-10596,2
-272,14956,3992,3020,22388,-9980,2
-596,14780,4096,2288,21956,-9572,2
-600,15292,4524,2596,22072,-9172,2
-352,15396,4688,2904,20812,-8888,2
-160,15312,4760,2464,18004,-7960,2
-20,15324,4552,1668,16476,-6828,2
-292,15028,4744,1748,15620,-6248,2
-356,15172,4884,1956,13848,-6320,2
-552,15252,4840,796,12212,-5684,2
36,15004,4448,-348,11872,-4468,2
724,14768,4160,-288,12116,-3448,2
848,14900,4632,-460,12020,-2928,2
416,15312,5360,-1184,10780,-2328,2
200,15756,5140,-2396,8752,-2016,2
292,15576,4308,-3004,8556,-776,2
820,14524,3992,-2732,8920,92,2
1068,14316,4096,-2304,8536,1164,2
744,15524,5052,-2872,6404,1740,2
748,15948,5120,-3556,4592,2152,2
1484,14892,4228,-3276,4724,3180,2
2564,13736,3864,-3300,5924,4796,2
3016,14492,4672,-3640,5164,6368,2
2524,15696,5492,-4060,2872,6576,2
2124,16008,5052,-3820,1044,5776,2
2116,15604,4440,-3392,800,4996,2
1844,15412,4240,-3952,2956,5532,2
1432,15312,4596,-5020,6084,6224,2
1112,14952,4496,-4760,6352,5484,2
1560,14744,4264,-4012,4676,4320,2
1720,14860,4672,-3768,3612,2756,2
1432,15164,5296,-4492,4412,2460,2
1076,15436,5168,-5432,7592,2028,2
192,15296,4740,-5176,9444,580,2
204,14720,4412,-4212,8076,-2004,2
648,14832,4788,-3268,5648,-3952,2
768,15076,5148,-2712,5312,-5756,2
560,15424,5104,-4556,9152,-7268,2
424,15188,4924,-4076,13004,-8240,2
528,14544,4492,-2952,12552,-8584,2
608,14284,4324,-1732,10260,-8824,2
324,14964,4596,-352,7092,-10148,2
-220,15724,4924,-1328,8880,-11948,2
-348,15492,4832,-1232,13632,-13188,2
-460,14836,4180,-656,13700,-13312,2
-160,14792,4508,1196,10072,-13800,2
-88,15140,4812,1104,10948,-14244,2
