20,15572,1996,14640,6456,-3360,3
-136,15844,1956,14576,6348,-3224,3
0,15768,2204,14748,6416,-3396,3
92,15888,2016,14748,6436,-3364,3
36,15920,2160,15024,6512,-3476,3
-88,15968,2032,15136,6600,-3252,3
-168,15988,1888,15120,6548,-3436,3
-308,15960,1780,15096,6556,-3472,3
-156,15808,1968,15020,6656,-3460,3
-24,15816,2136,15020,6868,-3412,3
12,15632,2164,14776,6684,-3352,3
-8,15468,1912,14644,6664,-3180,3
-4,15616,1936,14700,6716,-2756,3
-164,15612,2008,14732,6552,-2800,3
-252,15760,2128,14740,6544,-3036,3
-236,15844,2052,14920,6840,-3024,3
-308,16044,2152,15332,7048,-2716,3
-304,16128,2120,15632,7168,-2648,3
-240,16180,2080,15544,6952,-2696,3
-476,16072,2016,15648,6972,-2728,3
-260,15864,1748,15608,6628,-2504,3
-108,15456,1472,15256,6908,-2536,3
304,15004,1064,15332,6992,-2648,3
504,14392,1004,15072,6784,-2604,3
1160,13460,1244,14296,5740,-2480,3
2092,12472,1340,13288,5264,-1880,3
3288,11996,1420,12296,5360,-1560,3
3780,13444,1932,11988,5076,-1668,3
3828,16240,3192,13040,5408,-2168,3
3084,18140,4372,14660,6232,-2448,3
1540,19084,5080,16460,6760,-2680,3
1024,20252,4468,17300,5932,-3088,3
-640,20324,3400,17696,6704,-3256,3
-1392,18044,2320,17748,7464,-3160,3
-712,15272,1668,16764,7084,-2792,3
104,13880,1908,15016,6880,-2648,3
1152,13288,2172,13412,6852,-2088,3
1724,13160,2116,12648,7140,-1896,3
1896,13316,2004,12740,7224,-1528,3
1972,13416,1984,12828,7404,-1208,3
1612,14380,2188,12788,7108,-1468,3
1456,15732,2632,13388,7916,-1212,3
968,16140,3084,14156,9264,-580,3
820,16504,3208,14256,7528,64,3
728,16480,2640,14072,8720,-488,3
936,15576,2592,13888,9628,-968,3
964,16068,3576,13788,9720,-1396,3
716,17352,4332,13900,9580,-1780,3
896,18124,5088,15004,9052,-1844,3
1232,17160,4000,15540,8648,-1944,3
1796,15848,2716,15284,8048,-1824,3
2344,15936,2568,15332,7984,-1804,3
2532,17072,3784,15524,7288,-1528,3
3144,18516,4644,15372,7152,-1280,3
3516,19708,4860,15912,7828,-1252,3
3964,21416,3428,17196,7836,-1640,3
3792,24960,-48,19452,7744,-2776,3
772,23632,-3592,23900,9036,-4836,3
-1492,20200,-4300,27632,9148,-6152,3
-288,13228,-7144,25600,6176,-5988,3
1956,12732,-4116,18728,3624,-5032,3
448,14008,1448,13508,1820,-3096,3
-772,13552,4392,10560,1392,-1044,3
-3108,11352,2064,9188,1156,292,3
-4524,9836,-1252,8944,1440,104,3
-3696,10116,-2672,10172,3220,-832,3
-1760,12448,-1536,12188,3396,-2364,3
-200,15176,-432,14320,3164,-3212,3
852,17972,-260,16452,3476,-4900,3
1316,20736,-736,18736,3444,-6192,3
996,20952,-852,19356,3832,-6964,3
-492,18124,-1144,17548,3176,-7116,3
-1604,15984,-148,16120,2772,-6748,3
-2032,14968,892,15132,2448,-5800,3
-1564,14664,1680,14436,1972,-4812,3
-1076,14552,780,14236,1912,-4208,3
-264,14380,-756,14764,2524,-4196,3
-160,14652,-1212,15120,2888,-4380,3
228,15140,-248,15052,2844,-4360,3
184,15696,448,14716,2532,-4016,3
124,15300,-212,14700,2300,-4132,3
-164,14832,-912,15024,2216,-4228,3
-684,14724,-796,15352,2104,-4288,3
-1208,14720,-208,15572,1848,-4384,3
-256,15864,952,16220,1444,-4724,3
128,18004,232,17524,1224,-5400,3
1484,19532,-548,19264,1344,-5996,3
2536,18460,-1320,21244,2732,-5572,3
2452,16740,-2440,19564,3400,-4544,3
1460,14936,-3652,18044,3428,-3656,3
-436,14316,-2988,16584,3192,-2376,3
-1356,14444,-1396,14764,2972,-1572,3
-1324,14080,-1648,13280,3232,-1028,3
-848,13616,-3392,12832,2848,-1028,3
-212,14308,-4084,13844,1944,-1096,3
504,17120,-2536,16092,1788,-2116,3
316,17252,-2480,16508,1856,-3136,3
536,16548,-3112,16456,1620,-3728,3
1188,16124,-2648,16056,1380,-3328,3
1064,15724,-2284,15392,1520,-2716,3
1116,15296,-2376,15364,1344,-2204,3
2020,15604,-3300,15248,1860,-2368,3
1524,15648,-3860,15436,1612,-2500,3
1364,15628,-4008,15624,1904,-2804,3
1132,15680,-3884,15428,1856,-3044,3
1156,15796,-3968,15252,1708,-3172,3
1396,15736,-3856,15304,1240,-3272,3
1372,15448,-3660,15344,736,-3160,3
1748,15172,-3600,15312,208,-3300,3
1548,14976,-3620,15032,184,-3412,3
1396,14820,-3652,14980,460,-3796,3
1116,14512,-3660,14712,232,-3716,3
948,14224,-3472,14600,392,-3512,3
808,13808,-3168,14484,620,-3228,3
1092,13928,-1720,14208,800,-3208,3
256,13024,-2656,14092,964,-3524,3
384,13524,-2704,14468,1464,-3812,3
720,15028,-1144,15300,2220,-4236,3
216,16988,392,16772,3232,-4924,3
-148,18384,2480,18408,3988,-5316,3
-428,18920,3740,19008,4820,-5272,3
-804,18800,3304,18756,5524,-4892,3
-448,18312,2572,18488,6932,-4868,3
336,19868,4280,18464,7656,-4980,3
904,22816,6164,19288,8564,-5484,3
1412,25300,6296,20988,8748,-6332,3
-728,24488,5136,22896,9404,-6880,3
-1936,22396,4396,23076,10060,-6868,3
-2032,20004,4456,20488,9752,-5760,3
-1320,17748,4812,17512,9392,-4560,3
-428,15488,5148,14568,8572,-3588,3
616,13472,4436,11912,7596,-2336,3
1460,11364,3556,10116,6600,-1296,3
1184,9712,2804,9136,5220,-768,3
788,9028,2340,9448,7788,-868,3
-332,10452,2328,9752,7944,-1144,3
-1276,12664,2144,10752,8036,-1264,3
-884,14940,2348,11952,7676,-1680,3
-512,17488,2820,13156,8132,-2188,3
-1000,17984,3436,14568,8068,-2760,3
-992,17292,3128,16016,8748,-3476,3
-720,16532,2416,16040,8640,-3636,3
-648,15780,2312,15868,7924,-3584,3
-432,14984,2336,15068,7064,-3556,3
-216,14820,2900,14260,6448,-3436,3
-1580,15040,3056,14180,6024,-3412,3
-2328,15116,2648,14272,5808,-3212,3
-2008,14604,1896,14352,5720,-3040,3
-1456,13664,1324,13892,6212,-2708,3
-1104,14604,1276,13820,6824,-2392,3
-2016,16488,1260,15384,6964,-2536,3
-2556,16948,888,16596,6856,-2548,3
-1820,15816,168,16432,7168,-2512,3
-416,15676,228,15632,7424,-2560,3
1092,19044,556,16184,7688,-3540,3
2204,17604,1044,18564,8252,-4316,3
2744,13160,1420,17456,7012,-3768,3
2392,12540,3756,13644,4920,-2440,3
1628,12980,5684,11040,3356,-1492,3
1652,12416,4152,10488,2948,-856,3
1052,13948,3108,11360,3196,-888,3
748,18388,5928,14088,3944,-1536,3
1536,21728,6948,16940,4852,-2400,3
1424,19780,4132,20480,6884,-3192,3
2192,15148,456,20220,7300,-2864,3
1916,13324,-392,17544,7500,-2468,3
1424,14444,1920,15984,7600,-1740,3
980,15852,4072,14640,6400,-1152,3
324,15656,4256,13648,5024,-652,3
320,14808,3240,13076,4760,-332,3
480,14460,2944,12620,5556,0,3
732,14724,3512,13108,6232,48,3
1012,15532,4320,14172,6420,-392,3
820,16536,5012,14696,6192,-744,3
1476,16492,4564,15356,5984,-1452,3
1976,15580,2980,15956,5764,-1404,3
1392,14748,2716,15996,4928,-1004,3
1512,14464,3680,15360,5704,-664,3
2168,15496,5112,14840,6892,-400,3
2284,16712,6312,14884,7220,-128,3
2184,15300,3700,14812,7376,-132,3
2404,14008,2004,14556,7728,-16,3
1992,13676,2976,14104,7708,108,3
2380,13996,4524,13812,7736,452,3
2960,15516,5388,14152,8300,704,3
3064,16664,5388,14744,9004,4,3
2524,16228,4280,15260,7428,-912,3
2600,15508,3416,15468,7108,-1280,3
1972,16564,3904,15704,6668,-1396,3
1004,18360,4172,16780,6776,-1524,3
676,19820,3248,18288,6968,-1964,3
528,20576,2532,19992,7144,-2464,3
900,20384,844,20968,7664,-3452,3
2132,20708,44,21440,8096,-4424,3
1984,21104,236,21492,7872,-5084,3
664,21832,1124,21784,7608,-5436,3
-984,21468,836,20916,6236,-5360,3
-2376,17400,-960,19132,6020,-4236,3
-3724,13708,-2560,16240,4804,-2672,3
-4460,11456,-2820,12988,3164,-1192,3
-4676,11476,-2076,11412,2208,-972,3
-3476,12728,260,11276,1876,-1912,3
-2576,14508,692,11924,1900,-2940,3
-1540,15932,164,13100,2276,-4032,3
-860,16796,-940,15164,2604,-4944,3
-588,17244,-2060,16788,3092,-5296,3
-724,16612,-2100,17080,3872,-5812,3
-1372,16024,-1416,16204,4216,-6356,3
-2008,15684,-136,14724,3576,-6284,3
-2016,15392,1136,14048,2608,-6656,3
-1848,15152,1308,13648,2260,-6208,3
-1832,14336,416,13624,1720,-6040,3
-1292,14216,-776,13712,1844,-5840,3
-624,14380,-1536,14032,2180,-5748,3
-600,14592,-2016,14424,2288,-5708,3
-432,14684,-1664,14892,2596,-5896,3
-1040,15156,-956,14904,2844,-5896,3
-1800,15844,-536,15064,3044,-5780,3
-2340,16300,-244,15116,2908,-5856,3
-2208,15880,-248,15388,2384,-5908,3
-2236,15308,0,15224,2252,-5512,3
-2000,15076,584,15192,2452,-5388,3
-1200,15276,992,15112,2352,-5052,3
60,15628,1228,15404,2356,-5100,3
616,15720,180,16020,2656,-4948,3
892,15452,-792,16724,3160,-4900,3
1184,15712,-1176,17088,3432,-5164,3
1316,16824,-904,17972,4032,-5428,3
1204,17524,-868,18972,4896,-5360,3
800,17024,-964,18776,5204,-4544,3
524,16088,-1188,17076,5044,-3736,3
456,15540,-1268,15296,4692,-2844,3
-172,15668,-1104,14364,4604,-2244,3
-692,16504,-1016,14640,5200,-1724,3
-1248,17596,-664,15944,6272,-1476,3
-976,18048,-544,17328,5664,-8,3
-496,17448,-940,17996,2880,1100,3
304,15912,-1752,16976,1672,912,3
668,14788,-1824,15688,1028,-28,3
632,14828,-1164,14820,1544,-560,3
-152,16096,-260,14864,2036,-2196,3
-292,15644,-836,13972,2128,-2616,3
-136,15468,-1452,15224,4092,-3528,3
180,15168,-2052,14836,4916,-4072,3
1000,15384,-2344,14700,4896,-4344,3
1540,15784,-1676,14520,4676,-4196,3
2308,14804,-1944,14596,4024,-3580,3
2180,14604,-2012,14472,4168,-3796,3
1760,14572,-2004,14660,3708,-4072,3
1356,14300,-2060,14876,3244,-4420,3
368,13916,-1824,14932,2820,-4520,3
-52,13144,-1640,14396,2864,-4492,3
-144,12820,-1580,14012,2788,-4516,3
48,13060,-808,14084,3056,-4216,3
-196,13228,1216,14420,3372,-4340,3
212,14136,1652,14092,3488,-4416,3
-408,16792,1432,14504,3936,-4640,3
-748,18160,804,15720,4840,-4972,3
-516,18904,2556,17036,5756,-5100,3
-408,19040,4372,18060,6508,-4708,3
312,18908,5416,17844,7400,-4404,3
1056,19860,6032,16900,7928,-4428,3
1288,21004,5696,16692,8056,-5032,3
1060,20880,5428,17820,7820,-5556,3
200,20028,4856,18316,7356,-5656,3
-1148,22020,5332,18780,7836,-5328,3
-2936,23156,6220,20100,8492,-5156,3
-3388,20832,5968,20640,8848,-4816,3
-1776,15760,4532,15652,8052,-3348,3
-1008,13452,3240,13236,7396,-3008,3
172,11088,2024,9948,4904,-1676,3
224,9632,996,11072,6820,-2516,3
-224,9088,1300,10720,6308,-2136,3
-892,10756,2392,11164,6392,-2024,3
-1864,13436,3668,12084,6908,-2664,3
-2292,16100,3648,12888,7596,-2640,3
-1872,17108,2204,15064,-15228,-5048,3
-1456,17348,3044,14088,2744,684,3
-1244,16800,3644,13840,8476,1164,3
-1912,16036,3296,14704,7144,-436,3
-2740,14928,2712,14364,6636,-1300,3
-2180,14644,2028,14360,7200,-2656,3
-2448,14504,1044,15144,9552,-4196,3
-2564,14836,576,15108,9464,-5108,3
-2552,15328,540,15780,7740,-5944,3
-2240,15728,676,16060,7944,-5748,3
-1960,16544,924,16020,8268,-5060,3
-1448,18292,640,17340,7912,-4728,3
-2052,17724,308,18816,6772,-4780,3
636,15300,704,17016,5828,-4216,3
504,15156,1296,15504,4908,-4136,3
776,14300,1912,14040,4136,-3780,3
1220,13952,2308,13316,3908,-3388,3
2108,14872,2124,13428,3652,-3412,3
3332,16160,1832,14536,3612,-3172,3
4260,16288,1440,15972,4696,-3276,3
4000,16608,1940,17136,5348,-3244,3
2004,17928,3180,17388,5432,-3552,3
-204,19312,4280,17380,6492,-2528,3
-1136,19040,4032,16656,6880,-2528,3
-792,16384,2540,16600,4828,-1716,3
416,14048,1688,14928,5560,-804,3
1088,13056,1944,12860,5960,-240,3
1528,13064,2392,12120,6540,64,3
2032,12824,2248,11400,7640,476,3
2168,12492,2048,12268,7108,-552,3
1984,13104,1688,12312,6536,-740,3
1996,14172,1740,12908,5980,-1432,3
1932,15248,2392,13672,6528,-2208,3
1784,16392,2720,13828,6348,-2164,3
1496,16756,3176,14204,6720,-1936,3
1312,16124,3312,14092,6672,-1680,3
1304,15840,3472,14092,7308,-1824,3
1180,15828,3128,13748,7772,-1492,3
876,15852,3180,13624,7388,-1624,3
748,15736,3504,13324,7152,-1568,3
932,15724,3516,13152,7236,-1732,3
1364,15704,3380,13204,7280,-1912,3
2060,16420,3356,13428,7148,-2308,3
2784,17828,3916,14344,8424,-2144,3
3268,18868,4060,15592,8848,-2260,3
2908,19116,4252,16272,9440,-2256,3
2528,20144,4132,17496,9012,-2092,3
1728,21212,3304,18520,8764,-2516,3
1620,20624,2192,19312,7976,-2720,3
1316,20992,1104,19976,9232,-3008,3
452,21532,60,20424,10476,-3284,3
260,19968,-136,21748,10292,-3468,3
-624,17592,-688,21704,9388,-3484,3
-1872,15012,-912,18876,7036,-3060,3
-2644,13348,-712,14416,5304,-3216,3
-3016,12080,-1032,11620,4360,-3552,3
-3348,11612,-1560,11496,3328,-4172,3
-2900,12480,-1752,12708,1868,-4740,3
-1364,14244,-1564,14492,1996,-5256,3
-480,15336,-1732,15736,1548,-6300,3
164,16388,-2420,16572,1176,-6524,3
-564,16628,-2384,16272,1468,-6788,3
-1712,15968,-1640,15632,2116,-6960,3
-3252,15980,-652,14692,2748,-7176,3
-3796,16328,796,14364,2776,-6716,3
-3752,16108,960,14464,2364,-6260,3
-2868,14920,-396,14676,1776,-6628,3
-1964,13680,-1904,14796,1652,-6604,3
-1108,13088,-2228,14540,1572,-6764,3
-612,13592,-1716,14464,1376,-6868,3
-756,14580,-944,14412,1140,-6588,3
-1128,15408,-668,14668,840,-6552,3
-1664,15328,-1648,15048,812,-6264,3
-1880,14616,-2476,15500,1260,-5996,3
-2364,14784,-2972,16044,1892,-5848,3
-2452,15372,-2144,16408,2528,-5720,3
-1844,16568,-340,16512,2692,-5612,3
-920,18008,1428,16608,2720,-5452,3
544,19052,1380,17444,2284,-5664,3
2164,18748,496,18608,2464,-5908,3
3536,17072,-888,19644,2936,-5760,3
3920,18096,-1720,19820,3268,-5768,3
2260,18144,-784,19944,3328,-5572,3
356,16536,-996,18732,2772,-4560,3
-692,15632,-1252,16400,2968,-3440,3
-1236,14672,-1172,15068,3928,-1736,3
-1668,14692,-160,14452,3732,1220,3
-1616,16096,144,14116,5652,2860,3
-1456,17300,20,14612,7076,3924,3
152,15388,-640,14264,8044,-384,3
896,15748,508,13516,7524,-1684,3
1544,15844,708,13672,6576,-2404,3
1756,15848,476,14004,5148,-2912,3
1412,15456,-176,14464,3912,-3076,3
1020,15256,-428,14588,4304,-3132,3
592,15064,-180,14660,3624,-3216,3
496,15000,-548,14520,4560,-3348,3
900,15000,-1084,14756,3336,-3668,3
2128,14380,-1072,15020,5236,-2728,3
2616,14116,-980,14396,4656,-2508,3
2492,13948,-544,14308,3760,-2536,3
1820,13716,-864,14444,3860,-2820,3
1296,13716,-1564,14436,4044,-2868,3
996,14156,-404,14280,2928,-3148,3
