-440,15452,3196,-175,722,-8,13604,8056,-4432,-263,374,-230,0
-36,16352,4664,-1255,457,-87,13776,8304,-4388,-457,283,19,0
-40,15556,4088,-2087,380,-53,13636,8232,-4548,-288,343,-84,0
-544,14640,3232,-1872,333,31,13400,8248,-4564,-55,357,-269,0
-632,14624,2588,-1026,331,40,13492,8400,-4476,-151,260,-354,0
-864,16092,3984,-557,470,-187,13672,8524,-4100,-1009,-28,-149,0
-660,15768,4392,-1461,29,-325,13864,8164,-4304,-1166,-74,-101,0
-564,14924,3828,-1721,-70,-292,13600,7988,-4356,-895,67,-89,0
-404,14536,2548,-1093,-200,-111,13560,7976,-4224,-598,88,-77,0
-692,14836,2732,-215,-171,21,13772,8028,-4140,-357,98,-81,0
-792,15504,3964,135,-192,-29,13872,8252,-4112,-554,64,-8,0
-568,15928,4972,-459,-83,-135,13980,8196,-4272,-771,97,41,0
-376,15568,4100,-1736,-710,-153,13828,8112,-4056,-882,122,102,0
524,15516,4184,-773,-155,171,13900,8140,-4456,-978,31,236,0
-564,15156,2984,-56,-323,538,14336,8100,-4184,-888,135,302,0
-516,15828,3380,-153,-1032,555,14460,8364,-4036,-675,114,211,0
-592,15176,4424,-470,-917,491,14492,8516,-4044,-790,64,198,0
-644,15308,4096,-669,-948,490,14380,8452,-3920,-1148,109,257,0
-248,15588,3604,-761,-1093,620,14240,8356,-3732,-1258,158,179,0
128,15640,4184,-531,-976,787,14248,8268,-3632,-1381,156,61,0
76,16072,4724,-683,-1039,946,14240,8488,-3460,-1544,208,42,0
144,16172,5436,-1301,-978,984,14196,8372,-3264,-1691,232,-8,0
-652,15656,4948,-2282,-1052,917,14196,8008,-3356,-1427,382,-160,0
-992,14820,3788,-2596,-1291,775,13840,7664,-3508,-701,553,-369,0
-656,14180,2824,-1979,-1101,584,13872,7632,-3548,225,742,-473,0
-164,14000,1996,-816,-835,530,13708,7956,-3896,655,886,-419,0
436,14152,2616,315,-541,591,13664,8508,-4064,233,861,-123,0
684,14796,3024,1123,-296,689,13664,8432,-4212,-395,814,201,0
488,15640,3712,1434,-221,766,13636,8180,-4380,-784,787,453,0
68,16272,4476,1238,-161,749,13592,8312,-4408,-1147,658,546,0
-68,16648,4988,545,-134,655,13604,8132,-4500,-1380,509,527,0
-236,16512,4784,-429,-117,489,13572,8140,-4448,-1396,312,397,0
-92,15980,4056,-1309,-212,349,13636,8288,-4460,-1481,196,261,0
232,15288,3500,-1548,-154,273,13772,7956,-4472,-1298,129,1,0
500,14808,3148,-1184,-2,306,13748,7960,-4436,-951,182,-306,0
368,14916,3280,-599,143,403,13588,7860,-4456,-540,267,-649,0
332,15564,3840,-301,187,469,13636,7716,-4420,-22,365,-910,0
332,15976,4452,-615,223,494,13760,7732,-4364,290,453,-1131,0
172,16180,4636,-1294,239,459,13836,8064,-4488,430,439,-1181,0
152,15816,4372,-1832,222,436,13856,8000,-4432,445,358,-1204,0
108,15364,3920,-1948,164,450,13832,8172,-4436,381,279,-1169,0
360,15104,3388,-1581,316,499,13844,8220,-4416,182,121,-1004,0
276,15076,3348,-1065,384,565,14004,8176,-4360,-37,-19,-893,0
268,15240,3604,-804,305,595,14040,8172,-4160,-281,-141,-726,0
160,15356,4208,-585,379,582,14016,8084,-4124,-551,-241,-597,0
-140,15392,4616,-477,413,540,13960,8040,-4028,-751,-303,-516,0
20,16028,4552,-413,609,451,13868,7984,-3864,-974,-391,-342,0
128,16440,4688,-921,692,368,13968,8204,-3724,-1258,-355,-190,0
384,16376,4560,-1613,909,207,14328,8428,-3380,-1734,-243,96,0
388,15812,4244,-2259,1229,107,14336,8132,-3296,-1905,-109,301,0
392,13084,1892,-2726,19,126,14044,7692,-3400,-282,751,-192,0
652,12652,2848,306,740,476,13784,7588,-3584,1071,1018,-532,0
-236,14452,2408,2084,766,776,13868,8168,-3500,1464,1134,-606,0
-532,16160,4848,2203,80,797,13980,8488,-3536,914,980,-418,0
28,16812,5972,551,-78,543,14104,8080,-3680,355,783,-265,0
52,16688,5432,-1162,-238,486,13912,8080,-3960,392,777,-232,0
212,15668,4144,-1857,-563,663,13884,8476,-4044,268,640,-63,0
220,14552,3252,-1451,-622,765,13888,8476,-3916,-173,487,128,0
-4,14264,3136,-669,-579,802,13896,8408,-3792,-372,411,107,0
-60,14532,3460,418,-365,724,13940,8268,-4000,-374,401,205,0
260,15368,4432,1183,88,669,13856,8236,-3968,-251,372,237,0
