3018,19448,76,-1348,183,180,15522,80,-5396,-242,986,18,5
2174,20814,218,-1341,300,86,15312,1982,-5876,1893,1042,-189,5
1722,20740,520,-1445,-16,89,14504,1732,-6138,3346,875,179,5
1024,17380,1404,-2210,-230,-39,13102,1954,-5430,5097,781,306,5
1146,13436,624,-2923,-269,-392,10644,3060,-4130,5844,769,410,5
952,9428,230,-3276,-255,-531,7168,3324,-2462,5709,844,157,5
840,5086,-44,-3491,-609,-390,3908,3408,-1104,4957,1067,-373,5
1002,562,106,-3850,-808,-84,-138,3038,392,3724,1104,-966,5
1584,-3326,196,-4755,-545,82,-3004,2192,1516,2193,666,-1145,5
626,-6048,-1062,-5860,-85,304,-2950,1986,1806,402,-106,-738,5
-164,-9206,-3298,-5875,51,419,-1386,782,1096,-978,-621,-298,5
-678,-9970,-7866,-3534,-157,170,110,1378,146,-1787,-675,13,5
-666,-6902,-7186,-459,91,-1,846,1312,-138,-2417,-463,311,5
472,-4502,-10000,3160,111,106,658,1118,-170,-2408,-224,354,5
496,-1780,-6988,5996,20,396,280,650,-260,-2086,-178,126,5
290,1300,-1446,7548,-55,572,-682,746,-434,-1676,-77,-77,5
-552,4140,5038,6949,-274,417,-392,-70,-786,-1542,-264,-318,5
696,6790,10338,4033,-203,28,-482,-198,-770,-1631,-408,-411,5
-58,5970,8188,-723,581,-189,-20,-460,-828,-1965,-659,-272,5
-324,1740,2250,-2672,-364,-311,352,-702,-762,-2201,-825,-206,5
1054,48,-1554,-2333,-73,-244,1414,-518,-1392,-2235,-1038,58,5
146,186,-4552,-994,263,-165,3890,328,-2408,-2219,-1452,519,5
402,1418,-4680,1282,-331,-33,7348,1146,-3066,-1855,-1994,989,5
968,4968,-3902,3216,-761,163,13038,4042,-3370,-814,-2028,604,5
3274,10946,-1622,4668,-771,519,19388,7538,-5692,-881,-1099,-40,5
5834,23888,4262,3894,1697,859,22626,8350,-8364,-730,-137,-424,5
3848,29846,3998,954,2908,753,22716,9064,-9870,-1254,208,-353,5
-964,32767,3440,-1178,-874,674,21704,6108,-10308,-418,170,-1085,5
2454,32767,3146,-1889,-2994,-52,22128,6702,-9282,2078,219,-2060,5
6660,32767,1484,-1558,110,-1324,22450,8380,-7140,3219,449,-2195,5
3550,30640,3450,-1845,1529,-1025,20160,8778,-4162,3161,908,-1904,5
190,20344,1354,-2765,-35,-785,15602,7934,-2022,2398,1377,-1132,5
1500,11856,-40,-2571,-407,-821,10832,4608,-518,1406,2175,-645,5
-228,6792,1582,-2569,-37,-753,4874,1720,330,816,2722,-959,5
-250,-1872,1562,-5557,-2114,-1268,-4276,-1828,766,186,1400,-1431,5
3960,-5776,-1848,-7098,-685,-632,-4424,-1680,446,99,115,-653,5
2620,-9292,-3948,-6853,668,288,-2922,-782,124,-377,-605,183,5
-806,-10906,-7226,-5013,156,603,-1512,-100,-490,-619,-1002,1031,5
-346,-10806,-9556,-1979,-526,246,18,650,-1312,-429,-998,1381,5
200,-7996,-10984,1656,-175,-94,1242,1560,-1860,-383,-632,1291,5
208,-4416,-9356,5170,-3,-46,686,1448,-1758,-517,-220,1022,5
594,-1192,-4580,7797,-147,291,-206,644,-1448,-562,-122,723,5
346,2346,1666,8614,-285,591,-276,190,-1526,-807,-184,305,5
-1346,9030,9786,208,771,188,320,-696,-366,-1340,-703,487,5
-2204,2048,2414,-2265,-1116,6,1028,-1026,-26,-1309,-632,548,5
1442,-426,-944,-1853,-566,191,1954,-566,-466,-1052,-626,454,5
-536,-508,-3650,-444,228,62,4576,2766,-2098,-1496,-1292,867,5
-568,1886,-3520,1626,-738,-123,11248,6688,-4558,-2401,-2070,1478,5
1908,6972,-4264,3211,-1312,55,20792,8110,-7924,-2295,-1674,1114,5
4112,15264,-8006,4929,-1136,915,24794,7104,-10580,-2482,-531,-15,5
