748,15588,3220,15244,6140,-1960,4
728,15664,3260,15320,6124,-2072,4
732,15640,3128,15212,6216,-1884,4
720,15668,3200,15144,6200,-2032,4
868,15560,3248,15212,6160,-2184,4
776,15316,3152,15140,6160,-2140,4
692,15228,3284,15180,6116,-2276,4
1116,15344,3136,15240,6052,-2236,4
836,15124,3160,15328,5920,-2228,4
948,15400,3244,15356,5984,-2364,4
744,15568,3468,15320,5892,-2436,4
772,15400,3068,15196,5796,-2428,4
732,15172,3000,15272,5784,-2296,4
716,15512,3584,15144,5788,-2328,4
296,15884,3864,15080,5724,-2296,4
296,16184,3616,15036,5828,-2356,4
388,15816,3520,14940,5796,-2224,4
684,15684,3308,15072,5884,-2272,4
1064,15800,3520,15136,5848,-2336,4
1176,15772,3060,15208,6040,-2236,4
992,15728,2324,15132,6216,-2364,4
912,15932,2244,15312,6500,-2280,4
1008,15732,2184,15352,6508,-2088,4
1184,15292,2308,15236,6356,-2152,4
1064,15024,2308,15412,6348,-2320,4
1120,15552,2536,15568,6004,-2112,4
828,15968,2672,15516,6100,-2200,4
776,15984,2824,15616,6320,-2264,4
812,16036,3144,15448,6260,-2024,4
720,16280,3340,15248,6228,-2184,4
844,16136,3368,15168,5900,-1996,4
856,15700,2908,15132,5852,-2196,4
832,15452,2740,15256,5852,-2096,4
664,15532,2576,15392,5976,-2040,4
516,15500,2948,15332,5940,-2396,4
440,15648,2948,15556,5956,-2392,4
644,16092,3144,15652,5892,-2484,4
620,16216,2964,15660,5912,-2388,4
632,15980,2776,15320,5872,-2272,4
704,15836,2828,15364,6016,-2188,4
752,15652,2916,15208,5900,-2072,4
768,15468,2652,15156,5760,-2120,4
748,15496,2720,15104,5864,-2216,4
760,15732,2732,15328,5892,-2268,4
672,15828,3052,15328,5964,-2132,4
740,15792,3084,15200,6068,-2032,4
884,15492,2860,15508,6004,-2232,4
832,15756,2600,15560,6016,-2412,4
420,15644,2912,15444,5996,-2288,4
820,15868,3052,15432,5936,-2268,4
664,15588,3124,15368,6068,-2280,4
668,15216,2548,15228,5828,-2284,4
692,15368,2672,15168,5828,-2456,4
880,15876,3244,15252,5968,-2352,4
712,16116,3484,15112,6000,-2188,4
828,15852,3056,15096,5888,-2252,4
856,15548,2968,15204,5960,-2228,4
852,15324,3068,15112,5892,-2376,4
948,15348,3140,15128,5892,-2440,4
880,15648,3220,15188,6088,-2388,4
816,15720,3072,15220,6116,-2356,4
988,15520,3036,15356,6056,-2412,4
904,15444,3004,15408,6188,-2512,4
880,15604,3320,15204,5968,-2484,4
696,15848,3288,15200,5992,-2448,4
804,15880,3268,15180,5976,-2308,4
760,15596,3384,15120,6080,-2268,4
832,15420,3176,15200,5976,-2128,4
940,15472,3272,15224,5924,-2180,4
812,15576,3368,15104,5984,-2236,4
676,15592,3056,15292,6140,-2136,4
740,15396,3004,15236,6148,-2204,4
752,15288,3052,15200,6160,-2260,4
996,15436,3296,15256,6228,-2248,4
1104,15824,3596,15208,6216,-2280,4
1104,15988,3556,15312,6244,-2240,4
1032,15768,3252,15308,6240,-2216,4
772,15592,3004,15388,6144,-2276,4
716,15640,3180,15224,6200,-2300,4
660,15784,3280,15096,6164,-2140,4
696,15620,3028,15036,6264,-2236,4
788,15552,3112,15120,6228,-2148,4
812,15468,3004,15284,6224,-2184,4
704,15696,3116,15192,6304,-2260,4
840,15868,3400,15216,6256,-2252,4
792,15804,3140,15344,6312,-2260,4
900,15700,3172,15380,6192,-2216,4
588,15616,2892,15272,6244,-2260,4
1160,15668,3044,15244,6304,-2308,4
536,15768,3464,15180,6196,-2192,4
576,15492,2804,15164,6372,-2256,4
628,15080,2288,15352,6300,-2260,4
892,15480,3028,15320,6312,-2144,4
736,16004,3584,15216,6188,-2040,4
608,15612,3160,15232,6120,-2024,4
668,15512,2872,15216,6168,-2080,4
580,15576,2964,15152,6160,-2172,4
636,15724,3200,15160,6244,-2168,4
716,15588,3112,15172,6364,-2108,4
640,15660,3104,15240,6328,-2344,4
636,15592,2864,15224,6248,-2360,4
904,15696,2864,15248,6320,-2276,4
748,15700,3352,15128,6372,-2320,4
752,15660,2712,15152,6264,-2412,4
816,15628,2980,15084,6280,-2436,4
704,15840,2988,15204,6156,-2360,4
620,15548,2864,15284,6276,-2324,4
748,15520,2924,15164,6284,-2460,4
628,15612,2972,15228,6180,-2428,4
860,15784,2988,15128,6196,-2336,4
736,15644,2860,15240,6188,-2388,4
584,15528,2792,15052,6176,-2368,4
656,15540,3032,15248,6184,-2204,4
700,15540,2864,15152,6032,-2344,4
584,15692,3092,15200,6192,-2384,4
620,15796,3076,15252,6100,-2300,4
768,15720,3108,15096,6044,-2140,4
684,15756,3048,15176,6168,-2140,4
716,15640,3032,15172,6164,-2220,4
648,15472,3052,15248,6192,-2188,4
704,15580,2892,15144,6180,-2200,4
736,15740,2988,15216,6132,-2088,4
636,15696,3064,15228,6164,-2172,4
612,15616,2996,15076,6328,-2252,4
560,15584,3248,15140,6192,-2260,4
696,15784,2876,15200,6348,-2284,4
888,15680,3152,15208,6296,-2292,4
500,15992,3156,15264,6340,-2156,4
708,15732,2900,15204,6340,-2220,4
800,15296,2376,15172,6384,-2204,4
1064,15304,2848,15076,6252,-2324,4
736,15848,3184,15124,6432,-2344,4
348,15900,3112,15092,6268,-2204,4
648,15660,3016,15108,6248,-2100,4
764,15784,2980,15152,6264,-2252,4
744,15828,3028,15156,6312,-2312,4
744,15608,2896,15140,6272,-2148,4
728,15416,2912,15168,6232,-2200,4
736,15520,2924,15136,6296,-2204,4
744,15708,2832,15164,6324,-2372,4
516,15864,2984,15208,6360,-2288,4
640,15676,3112,15120,6264,-2344,4
592,15516,2796,15076,6320,-2316,4
836,15808,3028,15188,6152,-2204,4
600,15676,2956,15136,6056,-2472,4
656,15656,3068,15052,6116,-2388,4
548,15728,2980,15104,6120,-2200,4
728,15680,2960,15184,6272,-2392,4
632,15688,2972,15144,6244,-2236,4
716,15548,2888,15228,6264,-2408,4
840,15660,2844,15184,6316,-2272,4
804,15600,3036,15264,6260,-2388,4
688,15592,2904,15296,6200,-2204,4
504,15712,3116,15164,6304,-2252,4
504,15956,3300,15360,6264,-2324,4
468,15960,3192,15256,6300,-2188,4
544,15756,3244,15272,6144,-2224,4
576,15696,2864,15164,6300,-2236,4
592,15404,2768,15180,6328,-2220,4
548,15388,2896,15200,6308,-2212,4
636,15456,3140,15064,6344,-2272,4
572,15452,3052,15152,6232,-2272,4
984,15568,2944,15240,6408,-2340,4
372,15404,2736,15356,6404,-2324,4
988,15744,2964,15392,6372,-2296,4
584,15912,3624,15240,6420,-2152,4
700,15548,2720,15236,6328,-2416,4
784,15232,2628,15172,6304,-2316,4
984,15644,3128,15232,6452,-2084,4
544,15896,3288,15120,6244,-2108,4
648,15628,3224,15140,6368,-2196,4
636,15740,3228,15252,6248,-2228,4
804,15672,3272,15184,6312,-2116,4
824,15756,3068,15176,6132,-2260,4
712,15604,3012,15224,6224,-2216,4
780,15608,3328,15140,6196,-2252,4
772,15572,3172,15252,6212,-2148,4
852,15604,2936,15208,6252,-2276,4
712,15588,3384,15120,6168,-2392,4
748,15680,3412,15288,6196,-2148,4
656,15564,3252,15240,6252,-2272,4
844,15612,3320,15148,6136,-2164,4
736,15584,3328,15208,6148,-2212,4
820,15568,3288,15124,6124,-2144,4
840,15684,3144,15204,6108,-2220,4
768,15648,3312,15232,6124,-2272,4
848,15440,3276,15292,6128,-2280,4
908,15440,3212,15192,6208,-2276,4
820,15464,3208,15144,6200,-2128,4
880,15588,3244,15160,6240,-2224,4
976,15648,3236,15224,6176,-2228,4
1016,15668,3192,15288,6332,-2236,4
1020,15536,3240,15244,6220,-2144,4
908,15620,3252,15164,6172,-2156,4
960,15668,3384,15180,6220,-2196,4
952,15740,3324,15240,6168,-2056,4
1032,15612,3416,15268,6176,-2164,4
836,15624,3236,15288,6228,-2012,4
972,15548,3212,15252,6196,-2060,4
904,15488,3248,15272,6220,-2012,4
668,15408,3268,15208,6240,-2144,4
968,15484,2980,15248,6228,-2152,4
1040,15852,3264,15316,6272,-2152,4
888,16200,3880,15364,6336,-2048,4
1060,16084,3660,15120,6344,-2144,4
1232,15268,2684,15364,6264,-2076,4
1152,15144,3192,15164,6280,-2044,4
1084,15760,3532,15008,6264,-1876,4
888,15732,3724,15064,6296,-1932,4
736,15628,3348,15028,6168,-1984,4
820,15428,3008,15040,6252,-2100,4
876,15360,2996,15152,6240,-2140,4
876,15584,3260,15180,6184,-2140,4
872,15684,3064,15140,6272,-2088,4
892,15496,3140,15124,6220,-2332,4
940,15384,3272,15128,6264,-2324,4
780,15672,3536,15128,6316,-2260,4
844,15504,3444,14960,6332,-2436,4
760,15416,3268,15084,6240,-2216,4
1096,15980,3564,15192,6280,-2512,4
812,16308,4156,15248,6368,-2492,4
652,16292,4336,15328,6224,-2400,4
544,15752,3620,15132,6476,-2252,4
376,15288,2484,15148,6448,-2276,4
864,15144,2784,15148,6700,-2080,4
1084,15164,3052,15060,6688,-2052,4
948,15040,2840,14896,6544,-2044,4
944,14992,2924,15000,6524,-2300,4
1112,15348,3284,15148,6428,-2156,4
1080,15612,3072,15264,6404,-2008,4
1116,15368,3108,15292,6328,-2020,4
1080,15568,3512,15372,6404,-2080,4
948,15948,3568,15304,6292,-2204,4
720,15784,3264,15200,6128,-1896,4
892,15400,2900,15128,5980,-2096,4
796,15520,3124,15116,5928,-2000,4
828,15440,3384,15188,5880,-1992,4
760,15748,3704,15208,5932,-1980,4
632,15724,3460,15204,5816,-2016,4
572,15424,3016,15288,5904,-2228,4
924,15544,3276,15392,5904,-2164,4
536,16024,3528,15372,5932,-2224,4
704,15852,3364,15464,6144,-2200,4
772,15692,2840,15148,6144,-2000,4
840,15348,3200,15068,6128,-1884,4
696,15544,3592,15072,6048,-2144,4
704,15516,3532,14940,6068,-1992,4
960,15572,3536,15060,6060,-2092,4
1136,15580,3516,15124,6220,-2220,4
1132,15720,3440,15300,6336,-2272,4
1136,15792,3236,15308,6524,-2236,4
860,15568,3192,15252,6472,-2288,4
892,15584,3300,15136,6532,-2472,4
724,15656,3376,15092,6564,-2480,4
744,15504,3544,15176,6484,-2276,4
864,15468,3500,15156,6496,-2336,4
752,15556,3308,15220,6588,-2300,4
924,15676,3480,15236,6564,-2220,4
624,15708,3344,15180,6544,-2300,4
664,15700,3392,15192,6496,-2376,4
780,15684,3580,15100,6484,-2352,4
772,15600,3424,15144,6572,-2368,4
700,15532,3332,15208,6500,-2120,4
732,15476,3200,15256,6468,-2156,4
560,15668,3368,15232,6364,-2156,4
584,15620,3396,15112,6384,-2016,4
832,15316,3384,15080,6416,-2060,4
732,15652,3520,15164,6428,-1964,4
548,15824,3884,15168,6472,-2192,4
580,16088,3772,15224,6376,-2052,4
584,15940,3836,15132,6448,-1988,4
700,15712,3580,15140,6392,-1968,4
864,15360,3272,15340,6448,-1932,4
812,15312,3588,15152,6444,-2048,4
676,15572,3788,15104,6540,-1924,4
1020,15492,3472,15224,6540,-2016,4
1100,15356,3652,15332,6408,-2064,4
568,15400,3584,15224,6416,-2092,4
1244,15668,3844,15240,6476,-1948,4
672,15748,4196,15268,6396,-2144,4
860,15552,3604,15096,6540,-2192,4
1096,15328,3440,15260,6364,-2168,4
