448,15564,3420,12804,9788,-4120,4
480,15464,3232,12736,9804,-4132,4
456,15584,3216,12832,10000,-4204,4
496,15660,3424,12844,9952,-4264,4
628,15800,3184,12644,10052,-4180,4
472,15764,3248,12760,9944,-4008,4
340,15792,3384,12736,9944,-4028,4
384,15684,3408,12752,9996,-4056,4
264,15616,3440,12812,9944,-3984,4
280,15600,3480,12824,9892,-3972,4
376,15584,3328,12840,9964,-4024,4
288,15620,3348,12820,9944,-3780,4
472,15720,3408,12852,9836,-3884,4
496,15820,3456,12716,9916,-3920,4
496,15832,3524,12704,10112,-3960,4
540,15836,3376,12660,10164,-3864,4
428,15772,3384,12640,10188,-4108,4
432,15696,3444,12692,10120,-4100,4
472,15676,3516,12644,10128,-3940,4
540,15516,3504,12644,10020,-3960,4
324,15608,3364,12620,9940,-3768,4
464,15648,3524,12632,9812,-3872,4
504,15652,3364,12744,9884,-3968,4
512,15460,3224,12752,9820,-3760,4
272,15328,2784,12760,9932,-3736,4
300,15144,3028,12880,9912,-3720,4
644,15236,3312,12752,9804,-3612,4
384,15508,3624,12764,9644,-3632,4
248,15728,3588,12760,9632,-3752,4
388,15716,3584,12736,9536,-3632,4
424,15484,3156,12788,9704,-3772,4
420,15136,2900,12852,9708,-3840,4
600,15096,3076,12876,9580,-3956,4
604,15248,3196,12796,9572,-3980,4
560,15376,3484,12872,9636,-4000,4
564,15264,3720,12980,9592,-3988,4
604,15364,3772,13060,9632,-3856,4
652,15700,3676,13132,9976,-3980,4
776,15700,3412,13212,9904,-4300,4
576,15496,3108,12928,10208,-4512,4
344,15200,2780,12492,10560,-4684,4
56,15160,2680,11636,10344,-5084,4
-192,15256,2768,10904,10052,-5256,4
-412,15760,3112,10548,9764,-5332,4
-404,15992,3560,10508,9728,-5424,4
-316,16440,3632,10824,10468,-5412,4
-544,16080,3652,11188,11084,-5256,4
-852,15848,3508,11672,11016,-5332,4
-1068,15744,3184,11904,10868,-5204,4
-1000,15484,2944,12132,10464,-5216,4
-1240,15292,2280,12320,10360,-5344,4
-1368,15104,1972,12476,10296,-5404,4
-1596,14904,1924,12436,10164,-5528,4
-1540,15008,2204,12156,10336,-5644,4
-1608,15604,2548,11892,10396,-5436,4
-1608,16032,3092,11776,10404,-5336,4
-1660,16240,3248,11584,10132,-5280,4
-1572,16080,3148,11600,10412,-5460,4
-1664,15784,2952,11428,10868,-5552,4
-1784,15708,2508,11320,11260,-5516,4
-2092,15668,2232,11204,11332,-5512,4
-2384,15384,1824,11288,11508,-5464,4
-2596,15484,2228,11084,11676,-5232,4
-2476,15304,2120,11084,11816,-5324,4
-2696,15584,2216,10960,11556,-5232,4
-2808,15740,2560,10920,11728,-5500,4
-2472,15676,2444,10856,11732,-6052,4
-2472,15484,1976,10948,11992,-6096,4
-2872,15424,1856,10676,11828,-6316,4
-3100,15284,2080,10568,11740,-6252,4
-3468,15496,2336,10296,11512,-6224,4
-3728,15960,2624,10080,11316,-6160,4
-3512,15952,2644,10068,11292,-6120,4
-3472,15572,2228,10216,11312,-6088,4
-3272,14988,1852,9972,11616,-6144,4
-3372,15196,1724,9900,11768,-6308,4
-3500,15188,2028,9648,11728,-6508,4
-3540,15572,2152,9732,12180,-6468,4
-3660,15972,2720,10280,12068,-5828,4
-3384,16052,2672,10980,11628,-5672,4
-3440,15836,2364,11380,11420,-5644,4
-3136,15708,1836,11676,11484,-5904,4
-2864,15656,1464,11824,11468,-6312,4
